contentid,capacity,baby_carriage,credit_card,pet,age_range,info_center,open_period,parking,parking_fee,reservation_info,rest_date,scale,use_time,use_fee
1927214,,없음,없음,없음,,제천수상레저 043-642-5020,,,,"제천수상레저 <a href=""https://jcwatersports.modoo.at"" target=""_blank"" title=""새창 : 제천수상레저 홈페이지로 이동"">https://jcwatersports.modoo.at</a>",,,08:30 ~ 20:00 (기상 상황에 따라 변동 가능),
1627004,,없음,없음,없음,,043-651-7472~7474,,주차 가능,,"홈페이지 <a href=""http://www.jchcamp.co.kr"" target=""_blank"" title=""새창 : 제천시 청소년수련관 홈페이지로 이동"">http://www.jchcamp.co.kr</a><br />
전화 문의 043-651-7472~7474",,,,
2392565,,없음,가능,없음,,043-653-5670~3,,주차 가능,,"전화 문의 043-653-5670~3 <br />
홈페이지 <a href=""http://www.jccy.kr"" target=""_blank"" title=""새창 : 제천청소년수련원 홈페이지로 이동"">http://www.jccy.kr</a>",연중무휴,,,
131288,,없음,없음,없음,,중앙탑낚시 043-855-3241,,,,,,,,
1030828,,없음,없음,없음,,043-880-8000,,,,"전화 문의 043-880-8001~2 <br />
홈페이지 <a href=""http://www.chinyangvalley.co.kr"" target=""_blank"" title=""새창 : 진양밸리골프클럽 홈페이지로 이동"">http://www.chinyangvalley.co.kr</a>",,"면적 1,372,500m² (415,179평)",,
2037023,,없음,없음,없음,,짚라인 충주 1588-5219,,,,"홈페이지 : <a href=""http://www.ziplinechungju.co.kr/chungjuindex.php"" target=""_blank"" title=""새창 : 짚라인충주 홈페이지로 이동"">http://www.ziplinechungju.co.kr/chungjuindex.php</a><br />
전화 문의 : 1588-5219, 043-853-9691",연중무휴,,"동절기 - 09:00 ~ 17:00<br />
하절기 - 09:00 ~ 18:00",
2022071,,없음,없음,없음,,043-423-1243,매년 7~8월,주차 가능,"중,대형버스(16인승 이상) 6,000원 / 승용 및 승합차(15인승 이하) 3,000원",,,,,
1755667,,없음,없음,없음,만 5세부터 가능,천등산승마클럽 043-852-1033,,주차 가능,,"천등산승마클럽 <a href=""https://www.chungju.go.kr/child/selectBbsNttView.do?key=2806&bbsNo=174&nttNo=199423"" target=""_blank"" title=""새창 : 천등산승마클럽 홈페이지로 이동"">https://www.chungju.go.kr/</a>",,"* 총 면 적  :  1,924㎡
<br />* 실외마장 :  981㎡ 
<br />* 마 필 : 호마 12필, 조랑말 3필",,
131391,,없음,없음,없음,,043-536-1001~5,,주차 가능,,"전화 문의 043-536-1001~5 <br />
홈페이지 <a href=""http://www.crcc.co.kr"" target=""_blank"" title=""새창 : 천룡컨트리클럽 홈페이지로 이동"">http://www.crcc.co.kr</a>",,"9,473m (정규홀-27홀, 퍼블릭-9홀)","월별 이용시간이 다르므로 홈페이지 참고<br />＊<a href=""https://www.crcc.co.kr/guide/guide_02.asp"" target=""_blank"" title=""새창 : 천룡컨트리클럽 이용안내 페이지로 이동"">이용시간 
및 이용안내 페이지로 이동</a><br>",
599608,,없음,없음,없음,,"천지연레저 043-423-5566, 5577",,,,"홈페이지 : <a href=""http://www.dycjy.net"" target=""_blank"" title=""새창 : 천지연레저 홈페이지로 이동"">http://www.dycjy.net</a><br />
전화 문의 : 043-423-5566, 5577",,,,
131470,,없음,없음,없음,,043-830-2233~6,,주차 가능,무료,"전화 문의 043-830-2233~6 <br />
홈페이지 <a href=""http://www.boramwon.co.kr"" target=""_blank"" title=""새창 : 청소년수련마을보람원 홈페이지로 이동""> www.boramwon.co.kr </a>",연중무휴,,,
131786,,없음,없음,없음,,043-270-7375,,주차 가능,,전화 문의 043-270-7375,명절,,"동절기 - 09:00 ~ 16:30<br />
하절기 - 09:00 ~ 17:00<br />
※ 대회기간에는 일반인 이용 불가",무료
131756,,없음,없음,없음,,청풍랜드 043-648-4151,,,,,월요일(7~8월은 휴무일 없음) / 동절기(12월~2월),,"* 시설물 운영시간<br />
- 3월,11월 10:00~17:00<br />
- 4~7월,9~10월 10:00~18:00<br />
- 7월말~8월 10:00~19:00<br />
<br />
※ 현지사정에 따라(우천 등) 영업종료 시간이 변동될 수 있으니 16:00 이후 도착 예정은 반드시 전화문의 <br />
※ 자세한 사항은 홈페이지 참조",
2552761,,불가,가능,불가,만 6세이상 이용가능,청풍호 카약카누 043-646-8311 / 010-9144-7060,,주차 가능 (동시 30~40대),무료,"전화예약, 현장예약 모두 가능",매주 월요일,,화~일요일 9:00 ~ 일몰 30분전,
131041,,없음,없음,없음,,043-539-8773,,,,,,,,
131290,,없음,없음,없음,,충주 중앙탑낚시 043-855-3241,,,,,,,,
131182,,없음,없음,없음,,043-531-1833,,주차 가능,,"전화 문의 043-531-1833<br />
홈페이지 <a href=""http://cbstc.go.kr"" target=""_blank"" title=""새창 : 충북학생종합수련원 홈페이지로 이동"">http://cbstc.go.kr</a>",공휴일,,,
2666753,,없음,없음,없음,,043-842-0531,,,,,,,,
2036052,,없음,없음,불가,,"043-846-3456, 010-8224-3315",,77대(각시이트 당 1대 / 예비주차장 1개소 10대),무료,"043-846-3456, 010-8224-3315
<br /><a href=""http://www.충주반딧불캠핑.com/"" target=""_blank"" title=""새창 : 반딧불오토캠핑장 홈페이지로 이동"">http://www.충주반딧불캠핑.com/</a>",연중무휴,"부지-18,797㎡ , 연건평-395㎡",13:00 ~ 11:00(익일),
1938450,,없음,가능,없음,,충주조정체험아카데미 043-844-3533,,,,온라인예약 및 전화예약,,,"10:00, 13:30<br />
※ 구체적 이용시간 사전문의",무료
131469,,없음,없음,없음,,043-833-8005,,주차 가능,,전화 문의 043-833-8005,연중무휴,,,
2028558,,없음,없음,없음,,충주조정체험학교 043-844-3533,,,,043-850-2991,,,,무료
815993,,없음,없음,없음,,월악산국립공원관리소 043-653-3250,,,,,,,,
1940709,,없음,없음,없음,,속리산국립공원 화양동분소 043-832-4347,,주차 가능,"소형 4,000원, 대형 6,000원","속리산국립공원사무소 043-542-5268~9 <br />
속리산국립공원 화양동분소 043-832-4347",,,,
2007483,,없음,가능,가능,,계룡산글램핑 070-5055-0319,,3개소(약 30대 주차 가능),무료,,,부지 - 38977㎡,14:00 ~ 11:00(익일),없음
131191,22동 (자동차 수용),없음,없음,없음,,계룡산동학사야영장 042-825-3005,3월~11월 (동절기 폐쇄),,,"국립공원관리공단 동학사야영장 <a title=""새창 : 국립공원관리공단 동학사야영장 페이지로 이동"" href=""https://reservation.knps.or.kr/information/campInfo.action?seqId=B161001"" target=""_blank"">https://reservation.knps.or.kr/information/campInfo.action?seqId=B161001</a><br>",동절기,,14:00 ~ (익일)12:00,
131052,,없음,없음,없음,,계룡행정복지센터 041-840-8855,,,,,,,,
131051,,없음,없음,없음,,고북낚시터 041-664-2256,,,,,,,,
131856,,없음,없음,없음,,서산시청 환경생태과 041-660-2451,,,,,,,,
2414848,,없음,없음,없음,,태안해안국립공원사무소 041-672-9737~8,,,,,,,,
131847,,없음,없음,없음,,041-620-7700,,주차 가능,,전화 문의 041-620-7700,,,,
131039,,없음,없음,없음,,대호지면사무소 041-360-8256,,,,,,,,
131816,,없음,없음,없음,,도비도항 선착장 매표소 041-352-6862~3,,가능,,,,,,
131590,,없음,없음,없음,,신평면행정복지센터 041-360-8501,,,,,,,,
131815,,없음,없음,없음,,석문면행정복지센터 041-360-8202,,주차 가능,,,,,,
131599,,없음,없음,없음,,신평면사무소 041-360-8501,,,,,,,,
2615567,,없음,없음,없음,,041-936-4100,,,,,,,,
2615569,,없음,없음,없음,,대천 짚트랙 041-934-3003,,,,,,,,
131296,,없음,없음,없음,,정미면사무소 041-360-8305,,,,,,"약 18,200평",,
131526,,없음,없음,없음,,041-541-7100,,주차 가능,무료,,,25M / 6레인,06:00~20:00,
1892287,,없음,가능,불가,전 연령층 가능,도내수면어업계 041-353-6118,,주차 가능,무료,,,,,
131464,약 600명 (야영기준),없음,없음,없음,,고객센터 주중 041-560-0711 / 주말 041-560-0625,,주차 가능,"25인승 이상 : 3,000원 / 25인승 미만 : 2,000원","인터넷 예약 <br /><a href=""http://www.i815.or.kr"" target=""_blank"" title=""새창 : 독립기념관 홈페이지로 이동"">http://www.i815.or.kr</a>",동절기(12~2월) 폐장,,,
131273,,없음,없음,없음,,서천군청 041-950-4114,,,,,,,,
131397,,없음,없음,없음,,서면행정복지센터 041-951-8104,,,,,,,,
131253,,없음,없음,없음,,면천낚시터 041-355-6050,,,,,,,,
1859160,,없음,없음,없음,,몽산포오토캠핑장 010-5408-6868,,,,"예약불가, 선착순으로 자리 배정<br />
010-5408-6868<br />
<a href=""http://www.몽산포오토캠핑장.com"" target=""_blank"" title=""새창 : 몽산포오토캠핑장 홈페이지로 이동"">http://www.몽산포오토캠핑장.com</a>",,,14:00 ~ 12:00(익일),
131763,,없음,없음,없음,,반산낚시터 041-835-1997,,,,반산낚시터 041-835-1997,,,,
2374131,약 110명,없음,가능,없음,만 7세이상 이용가능(초등학생 이상),백마강레저파크 1833-8982,,주차 가능,무료,"홈페이지 : <a href=""http://www.baekmagangleisure.com/"" target=""_blank"" title=""새창 : 백마강레저파크 홈페이지로 이동"">http://www.baekmagangleisure.com/</a><br />
전화 문의 : 1833-8982",연중무휴,,,
131369,,없음,없음,없음,,서산 문화관광 해양수산과 041-660-2411,,,,,,,,
131115,,없음,없음,없음,,보령시청 관광과 041-930-4822,,,,,,,,
1825915,일일 최대 체험인원- 60명,불가,불가,가능,,"만세보령페러 : 010-3900-8926 <br>
 스트라이크 : 010-7743-9675 <br> 대천패러글라이딩 : 010-3450-7215",연중무휴,"착륙장: 20대, 이륙장: 10대",,,"연중무휴(우천, 강풍 등 기상악화시 휴무)",,10:00 ~ 19:00 (기상변화에 따라 변동),
131686,,없음,없음,없음,,"041-931-2336, 930-3587",,주차 가능,,,연중무휴,,,
1626680,,없음,없음,없음,,041-531-3196,,,,041-531-3196,연중무휴,,07:00~22:00,"성인남자 25,000원/65세이상 15,000원/여성·고교생이하 15,000원"
131551,,없음,없음,없음,,초촌면사무소 041-830-6808,,,,,,,,
131550,,없음,없음,없음,,부여군 충남관광안내소 041-830-2880,,,,,,,,
131187,,없음,없음,없음,,041-835-5502,,주차 가능,,전화 문의 041-835-5502,,,,
131118,,없음,없음,없음,,"삼길포 관광안내소 041-662-0819<br />
대산읍사무소 041-660-3738",,,,,,,,
1755544,,없음,가능,없음,만 5세부터 가능,삼원승마클럽 041-663-1111,,주차 가능,,전화 문의 041-663-1111,월요일,,09:00 ~ 18:00,
131531,,없음,없음,없음,,아산시 환경보전과 041-536-8686,,,,,,,,
131545,,없음,가능,없음,,눈썰매장 041-560-9114,,주차 가능,,전화 문의 041-560-9114,,,10:00 ~ 17:00,
130996,,없음,없음,없음,,"1666-0588, 041-753-2662",,,,,,,10:00 ~ 18:00,
131552,,없음,없음,없음,,"팔봉면사무소 041-662-6301<br />
덕송지 수상풍차낚시터 010-5917-3400",,,,,,,,
2539535,,없음,없음,없음,,041-950-4766,,주차 가능,,,,,"하절기(4월~10월) 주간 평일,토요일,일요일 09:00~18:00 / 야간 평일 18:00~22:00<br />
동절기(11월~3월) 주간 평일,토요일,일요일 09:00~17:00 / 야간 평일 17:00~21:00",
131528,,없음,없음,없음,,송악저수지낚시터 041-543-5441,,주차 가능,무료,,연중무휴,,,
131388,,없음,없음,없음,,충화면사무소 041-830-6628,,,,,,,,
131050,,없음,없음,없음,,수룡낚시터 041-674-2132,,,,,,,,
1626743,,없음,없음,없음,,041-532-6648,,,,041-532-6648,연중무휴,,07:00~21:00,
131911,,없음,없음,없음,,041-543-2109,,주차가능,,041-543-2109,연중무휴,면적-3.2ha,08:00~22:00,
131857,,없음,없음,없음,,서산시청 환경생태과 041-660-2451,,,,,,면적 - 3만 2천 평,,
1936362,,없음,가능,없음,,아산레일바이크 041-547-7882,연중개장,주차 가능,무료,,연중무휴,,"1~2월 / 11~12월 10:00 ~ 17:00 <br />
3~10월 09:00 ~ 18:00",
131700,,없음,가능,없음,,아산시 실내수영장 041-537-3913,,주차 가능,무료,,"매주 월요일, 공휴일",,"평일(화~금) 06:00 ~ 21:00 <br />
토요일 06:00 ~ 18:00<br />
일요일 09:00 ~ 18:00",
131117,,가능,가능,가능,,"* 안흥: 041-674-1295(안흥낚시), 041-675-1044(털보낚시)<br />
* 만리포: 041-672-9459(해성호), 041-672-9305(자연낚시)",,,,"* 안흥 - 안흥낚시  041-674-1295<br />
<a href=""http://www.badawa.co.kr"" target=""_blank""title=""새창 : 안흥낚시 홈페이지로 이동"">www.badawa.co.kr</a>
<br />털보낚시  041-675-1044  <br />
<a href=""http://www.badafish.net"" target=""_blank""title=""새창 : 털보낚시 홈페이지로 이동"">www.badafish.net</a>
<br />* 만리포 - 해성호  041-672-9459 <br /> 자연낚시  041-672-9305",,,,
131053,,없음,없음,없음,,공주종합버스터미널 관광안내소 041-852-5567,,,,,,,,
131514,,없음,없음,없음,,"대표전화 041-750-0114<br />
ARS 041-750-0200~8",,주차 가능,무료,"홈페이지 : <a href=""http://www.edinburgh.co.kr"" target=""_blank"" title=""새창 : 에딘버러컨트리클럽 홈페이지로 이동"">http://www.edinburgh.co.kr</a><br />
전화 문의 : 041-750-0114",,"18홀, 7,080야드",,
131044,,없음,없음,없음,,예산군 예당관광지팀 041-339-8285,,,,,,,,
131116,,없음,없음,없음,,"오천면사무소 041-932-4301<br />
보령시청 해양항만과 041-930-3970",,,,,,,,
1755548,,없음,가능,없음,만 12세 이상,오케이목장승마장 041-333-3967,,소형 40대 주차가능,,전화 예약가능,,,09:00 ~17:00,
131387,,없음,없음,없음,,옥산면행정복지센터 041-830-6568,,,,,,,,
131525,,없음,없음,없음,,041-540-9492,,주차장 3시간 무료(업장이용시),,,,25m x 12.5m(6레인),"월요일~금요일 06:00 ~ 21:00<br />
토요일 06:00 ~ 18:00<br />
일요일 및 공휴일 09:00 ~ 18:00",
131294,,없음,없음,없음,,태안읍사무소 041-674-5353,,,,,,,,
131049,,없음,없음,없음,,서산관광안내소 041-688-3069,,,,,,,,
131555,,없음,없음,없음,,041-544-3666,"5~6월, 8~9월",,,041-544-3666,,,12:00~23:00,
131370,,없음,없음,없음,,지곡면사무소 041-662-9001,,,,,,,,
131396,,없음,없음,없음,,보령관광안내소 041-932-2023,,,,,,,,
1755356,,없음,불가,없음,만 5세부터 가능,천마승마목장 041-858-1616,연중개장,주차 가능,,"홈페이지 <a href=""http://cafe.naver.com/pegasusranch"" target=""_blank"" title=""새창 : 천마승마목장 네이버 카페로 이동"">http://cafe.naver.com/pegasusranch</a><br />
전화 문의 041-858-1616",매주 월요일,,,
131934,,없음,없음,없음,만 10세 이상,천안승마클럽 041-568-2229,,주차 가능,,,매주 월요일,,09:00 ~ 19:00,
131188,,없음,없음,없음,,041-566-0179,,주차 가능,,전화 문의 041-566-0179,연중무휴,,,
131585,,없음,없음,없음,,정산면행정복지센터 041-940-4191,,,,,,,,
1057916,,없음,가능,없음,"8세 이후 가능 (단, 체험프로그램 남녀노소 연령제한 없음)",충남레저 041-931-4672,,주차 가능,무료,,연중무휴,,09:00 ~ 18:00 (계절별로 상이함),
131190,,없음,없음,없음,,"총무부 041-850-9235~9 <br />
교수부 041-850-9212~21",,주차 가능,,,"공휴일, 수련기간(3월~11월 말까지는 일반인 대여 불가)",,,
131389,,없음,없음,없음,,충화면사무소 041-830-6628,,,,,,,,
131584,,없음,없음,없음,,태안군청 해양수산과 어업지도팀 041-670-2852,,,,,,,,
131582,,없음,없음,없음,,태안군(당암리) 관광안내소 041-670-2543,,,,,,,,
131821,,없음,없음,없음,,태안군청 관광진흥과 041-670-2691,,,,,,,,
131813,,없음,없음,없음,,태안 수산시설팀 041-670-2885,,,,,,,,
131812,,없음,없음,없음,,태안군청 관광마케팅팀 041-670-2772,,,,,,,,
1812270,,없음,없음,없음,,"041-537-7100, 041-537-7177",,주차 가능,무료,"041-537-7177 <br />
<a href=""http://www.paradisespa.co.kr"" target=""_blank"" title=""새창 : 파라다이스 스파 도고 홈페이지로 이동 "">http://www.paradisespa.co.kr</a>",연중무휴,,"＊주중ㆍ주말<br />
　입실 14:00 / 퇴실 11:00<br />
＊성수기<br />
　입실 15:00 / 퇴실 11:00<br /><br />
＊입실 전, 퇴실 후 스파 무료이용 불가",
131048,,없음,없음,없음,,풍전저수지 관리소 041-662-2064,,,,,,,,
1060291,,없음,없음,없음,,070-7601-4033,,,,"인터넷예약 <a href=""http://reservation.knps.or.kr/information/campInfo.action?seqld=B081001"" target=""_blank"" title=""새창 : 학암포 야영장안내 홈페이지로 이동"">http://reservation.knps.or.kr/information/campInfo.action?seqld=B081001</a>",,"27,451m² / 100동",14:00 ~ 12:00(익일),
131771,,없음,없음,없음,,황토낚시(포세이돈호) 041-674-7924,,,,,,,,
1755556,,없음,가능,없음,6세 이상,홍성군 승마체험장 041-630-9700,연중개장,주차 가능,,041-630-9700,"매주 월~화요일, 1월1일, 설날,추석 연휴","* 총 면 적 - 22,763㎡
<br />* 실외마장 - 5,150㎡
<br />
* 실내마장 - 1,586 ㎡ <br />
* 마 방 - 14개
<br />
* 마 필 - 12두 <br />
* 관 람 석 - 100석 <br />
* 관 리 사 - 1동
<br />* 퇴 비 사 - 1동","하절기 09:00~18:00<br />
동절기 09:00~17:00<br />
점심시간 12:00~13:30",
131047,,없음,없음,없음,,홍성군관광안내소 041-633-1141,,,,,,,,
131831,"약 1,000명",없음,없음,없음,,041-671-7500,,주차가능,,041-671-7500,,지상 3층/지하 1층,15:00~익일 12:00,전화문의
1047088,,가능,없음,불가,,서산 아라메길 041-660-2373,,,,,연중무휴,"총 18km, 약 6시간 소요",,
131976,,없음,없음,없음,,가송래프팅 054-852-2719,,,,"홈페이지 : <a href=""http://www.gasong.net"" target=""_blank"" title=""새창 : 가송래프팅 홈페이지로 이동"">http://www.gasong.net</a><br />
전화 문의 : 054-852-2719",,,,
