contentid,discountinfofestival,playtime,program,sponsor1tel,sponsor2tel,age_limit,reservation_place,start_date,end_date,place,festival_grade,place_guide,spend_time,organizer,host,sub_event,use_fee
1457787,,2020.01.04 ~ 2020.02.02,,1522-1531,1522-1531,전연령 가능함,,20200104,20200202,광탄레저타운,,"[네비게이션] <br/>
주 소 : 파주시 광탄면 방축리 95번지 <br/>
명 칭 : 파주송어축제 &nbsp;&nbsp;<br/><br/>
[자가용]<br />1) 자유로 타고 오실 경우<br/>
 &nbsp;자유로(통일동산 방향)
-문발IC(광탄,금촌방향)-광탄삼거리(좌회전)-<br/>
 &nbsp;방축삼거리(우회전)- 
방축사거리(직진)-파주송어축제장 <br /><br />2) 일산에서 오실경우 <br /> &nbsp;일산경찰서-봉일천-통일로(문산방향)-광탄방향(우회전)-광탄삼거리(우회전)- 
<br /> &nbsp;방축삼거리(우회전)-방축사거리(직진)-파주송어축제장 
<br /><br />3) 의정부에서 오실경우 <br /> &nbsp;양주시청 사거리(좌회전)-가납사거리(좌회전)-방랑저수지(직진) 
<br /> &nbsp;도마산초등학교-벽초지수목원-파주송어축제장 <br /><br />4) 
상계동 방면에서 이용시 <br /> &nbsp;양주시청 사거리(좌회전)-가납사거리(좌회전)-방랑저수지(직진) 
<br /> &nbsp;도마산초등학교-벽초지수목원-파주송어축제장 <br>",시간내 자유,광탄레저타운,파주송어축제조직위원회,,"유치원생 및 초등학생 13,000원<br>중학생 이상 17,000원"
1693879,"100% -  미취학 아동 할인 (만 6세 이상, 무료입장, 당일 본인 확인 후 입장 가능, 증빙서류지참)
 50% -  장애인 할인 (1~3급: 동반 1인 , 4급~그 외: 본인)
          초동학생 (만 8세 이상~만 13세 이하 / 당일 본인 확인후 티켓 수령)
 30% - 국가유공자 할인 (본인, 당일 국가유공자증 및 신분증확인후 티켓수령 
          
 20% - 청소년 할인(중,고등학생 당일 학생증 및 본인 확인후 티켓 수령)",저녁 17:30~22:00,"포크가수 콘서트, 부대행사",031-931-6666,031-931-6666,전연령 가능,"기획사문의, 인터파크, 옥션, 티몬, 티켓링크",20190907,20190907,파주 임진각 평화누리,,,약 240분,"파주시, CBS","경기관광공사, 죠이커뮤니케이션",관객참여 이벤트 부스 및 다양한 활동,Floor석 - 6만원 / PICNIC A석 - 5만원 / PICNIC B석 - 3만원
2646995,,오전 10:00 ~ 오후 10:00,,031-957-6861,031-957-6861,전 연령 가능,,20201016,20201122,퍼스트가든 내 전역,,,2~3시간,퍼스트가든,퍼스트가든,,"주말 및 공휴일 - 대인 10,000원 / 소인, 우대 9,000원<br>
평일 - 대인 9,000원 / 소인, 우대 8,000원<br>
* 우대 (소인, 장애인, 경로, 지역(파주), 국가유공자)"
2646967,,오전 10:00 ~ 오후 10:00,,031-957-6861,031-957-6861,전 연령 가능,,20200410,20200510,퍼스트가든 내 전역,,,2~3시간,퍼스트가든,퍼스트가든,,"대인 주말 10,000 / 평일 9,000<br>
우대(소인, 장애인, 경로, 지역, 국가유공자) 주말 9,000 / 평일 8,000"
2569685,,일몰후 ~ 오후 10:00,,031-957-6861,031-957-6861,전연령가능,,20191201,20201231,퍼스트가든 내 전역,,,2~3시간,퍼스트가든,퍼스트가든,,"주말 및 공휴일 - 대인 10,000원 / 소인, 우대 9,000원<br>
평일 - 대인 9,000원 / 소인, 우대 8,000원<br>
* 우대 (소인, 장애인, 경로, 지역(파주), 국가유공자)"
2646982,,오전 10:00 ~ 오후 10:00,,031-957-6861,031-957-6861,전 연령 가능,,20200522,20200823,퍼스트가든 내 전역,,,2~3시간,퍼스트가든,퍼스트가든,,"주말 및 공휴일 - 대인 10,000원 / 소인, 우대 9,000원<br>
평일 - 대인 9,000원 / 소인, 우대 8,000원<br>
* 우대 (소인, 장애인, 경로, 지역(파주), 국가유공자)"
2561488,,,,031-239-1020,031-239-1020,,,20200901,20200915,온라인개최,,,,경기도문화원연합회,"경기도문화원연합회, 화성문화원",,
2618297,,12:00~20:00,,031-667-2353 송탄국제교류센터,031-667-2353 송탄국제교류센터,,,20190921,20190921,K-55 오산 공군 비행장 내,,,,,,,무료
673949,,오전9:00~오후17:00,,031-535-7242,031-535-7242,전연령 가능함,,20200104,20200202,도리돌마을 일원,,"* 서울방면 : 구리톨게이트 - (우회전)일동방향 - (외곽4차선도로)
내촌면 - 베어스타운 - <br />     &nbsp;&nbsp;47번 신도로 
- 일동제일유황온천
(삼거리에서 직진) - 이동갈비촌(계속직진) - <br />     &nbsp;&nbsp;폭포갈비(우회전)
- 백운계곡 입구(행사장)
<br />* 의정부방면 : 의정부 - 송우리 - 포천 - 만세교(우회전) - 일동
- 이동갈비촌 - 백운계곡(행사장)",기간내 자유,포천시/사단법인도리돌마을지역활성화센터(도리돌마을),축제조직위원회,,"무료(체험, 놀이공간은 별도 / 자세한 사항은 홈페이지(<a href=""http://www.dongjangkun.co.kr/""target=""_blank"" title=""새창: 포천동장군축제 홈페이지로 이동"">http://www.dongjangkun.co.kr</a>) 참조)"
1328022,,,,031-358-7587,,전연령가능,,20200819,20200830,민들레연극마을,,,공연별상이,"화성시문화재단, 민들레연극마을, 극단민들레","이화뱅곳마을, 민들레놀이극연구소",,무료
2659606,,오전 10시 - 오후 6시 / 입장마감 : 오후 5시 30분,,02-6012-8577,,,,20200612,20200614,일산 킨텍스 제2전시관 9홀,,,,"한국애견협회, 더윤컴퍼니",,,"현장 구매 : 5,000원<br>
온라인 사전등록자 : 무료"
2615325,"현장에서 안산사랑상품권 '다온' 5,000원권 환원, 기념티셔츠, 배번표, 김밥, 간식, 물, 간식 등 제공",09:00 ~ 14:30,"1. 08:30~08:50 운영요원 및 자원봉사자 집결
2. 08:50~09:40 참가자 집결 및 등록
3. 09:40~09:50 개회선언 및 축사
4. 09:50~10:00 준비운동 및 출발선 이동
5. 10:00~13:00 대부해솔길 걷기행사
6. 12:00~14:00 축하공연(초대가수 외 4팀)
7. 14:00~14:30 경품추첨 및 폐회",(사)안산시관광협의회 1899-1720,(사)안산시관광협의회 1899-1720,전 연령 가능,홈페이지 접수 (http://www.ansantour.kr/),20191026,20191026,경기도청소년수련원,,,12:00 ~ 14:00 (2시간),안산시,"하나투어, (사)안산시관광협의회","축하공연, 프리마켓, 홍보영상, 포토존, 경품추첨 등","10,000원"
140905,,,,031-790-7979,031-790-7979,,,20200927,20201025,하남시 각 가정,,,,(재)하남문화재단,(재)하남문화재단,,가족 체험팩 1만원(배송비 포함)  - 하남시민 대상
2617787,,11:00-17:00,,031-8075-3404,031-8075-3404,남녀노소 누구나,,20191214,20191215,행주산성 역사공원 야외,,,기간 내 자유,고양시,고양시,,"연만들기 1000원, 청사초롱 2000원, 고양시티투어 패키지 2000원 등"
2597410,,,,031-288-2933,031-288-2933,전연령가능,,20190912,20191117,한국민속촌,,,기간내자유,한국민속촌,한국민속촌,,"[입장권]<br>성인 22,000원, 청소년 19,000원, 아동 17,000원<br><br>[자유이용권]<br>성인 30,000원, 청소년 27,000원, 아동 24,000원"
1987416,,09:30~18:30,,031-288-0000,031-288-0000,전연령가능,,20200124,20200209,한국민속촌,,,기간내자유,한국민속촌,,,"- 입장권: 성인 22,000원, 청소년 19,000원, 아동 17,000원"
1697656,,,,031-288-2931,031-288-2931,전연령가능,,20200430,20200628,한국민속촌,,,기간내자유,한국민속촌,,,"-입장권: 성인 22,000원, 청소년 19,000원, 아동 17,000원<br>
-자유이용권: 성인 30,000원, 청소년 27,000원, 아동 24,000원"
1695807,,,,031-288-0000,031-288-2933,전연령 가능함,,20200711,20200823,한국민속촌,,,,한국민속촌,,,"<a href=""http://www.koreanfolk.co.kr/information/guide.asp"">http://www.koreanfolk.co.kr</a>"
1725183,,2019.09.12~2019.09.15,,031-288-0000,031-288-0000,전연령 가능함,,20190912,20190915,한국민속촌,,"* 자가용이용시<br /><br />1. 경부고속도로 
이용시<br />  수원IC 우측 진출(신갈, 민속촌 방향) → 상갈교사거리(민속촌 
방향 좌회전) → 민속촌입구 삼거리(좌회전) <br /> → 한국민속촌<br />2. 
용인서울고속도로 이용시<br /> 헌릉IC(용인방면) → 서수지IC(용인방면) 
→ 청면IC 우측 진출(기흥구청, 한국민속촌 방향) <br /> →23번 
지방도 우측 진출(한국민속촌 방향) → 민속촌입구 삼거리(우회전) → 한국민속촌<br />3. 
국도 이용시<br />&nbsp;&nbsp;(1) 수원 방면<br />  42번 
국도(용인방면으로 주행) →&nbsp;신갈오거리 좌회전(한국민속촌 방향) → 민속촌입구 
삼거리(좌회전) → 한국민속촌<br />&nbsp;&nbsp;(2) 성남, 분당 방면<br />  분당수서간 
도시고속화도로(용인 방면) → 용구대로(고가도로 용인 방면) → 민속촌 입구 삼거리(좌회전) 
<br />  → 한국민속촌<br />&nbsp;&nbsp;(3) 동탄, 
오산 방면<br />  &nbsp;영천교차로 → (구)기흥IC, 
신갈 방면(좌회전) → 지방도 317번 → 민속촌입구 삼거리(좌회전) → 한국민속촌<br /><br />※ 
수원IC, 청면IC, 신갈 오거리 및 오산 방향에서 민속촌까지 쉽게 찾아 오실 수 있도록 
민속촌 안내 도로표지판이 잘 설치되어 있습니다.",기간내자유,한국민속촌,,,"<a href=""http://www.koreanfolk.co.kr/information/guide.asp"" target=""_blank"" title=""새창 :  요금안내 페이지로 이동"">http://www.koreanfolk.co.kr</a>"
2612919,,,,031-288-2933,,,,20200710,20201101,한국민속촌,,,,한국민속촌,,,"<a href=""https://www.koreanfolk.co.kr/information/guide.asp"" target=""_blank"" title=""새창: 홈페이지로 이동"">https://www.koreanfolk.co.kr/information</a>"
2585126,,09:30~18:00,,031-288-0000,031-288-0000,,,20191214,20200223,한국민속촌,,,,한국민속촌,한국민속촌,,"- 입장권: 성인 20,000원, 청소년 17,000원, 아동 15,000원<br>- 자유이용권: 성인 28,000원, 청소년 25,000원, 아동 22,000원 (눈썰매장, 놀이기구 포함)"
1556103,,09:30~18:30,,031-288-2933,031-288-2933,전연령가능,,20191130,20200426,한국민속촌,,"<b><br />자가용이용</b><br /><font color=""blue"">[경부고속도로 
이용 시] </font>
수원IC 우측 진출(신갈, 
민속촌 방향) -&gt; 상갈교사거리(민속촌 방향 좌회전) -&gt; 민속촌입구 삼거리(좌회전) 
-&gt; 한국민속촌 <br>
<font color=""blue"">[용인서울고속도로 
이용 시]</font><br>
헌릉IC(용인 방면) 
-&gt; 서수지IC(용인 방면) -&gt; 청명IC 우측 진출(기흥구청, 한국민속촌 방향) 
-&gt; 23번 지방도 우측 진출(한국민속촌 방향) -&gt; 민속촌입구 삼거리(우회전) 
-&gt; 한국민속촌 <br />&nbsp;<br>
<font color=""blue"">[국도 
이용 시]</font><br>
1. 수원 방면 &nbsp;<br />42번 
국도(용인 방면으로 주행) -&gt; 신갈오거리 좌회전(한국민속촌 방향) -&gt; 민속촌입구 
삼거리(좌회전) -&gt; 한국민속촌 <br>
2. 성남/분당 방면<br />분당수서간 
도시고속화도로(용인 방면) -&gt; 용구대로(고가도로 용인 방면) -&gt; 민속촌 입구 
삼거리(좌회전) -&gt; 한국민속촌 <br>
3. 동탄/오산 방면<br>
영천교차로 -&gt; 
(구)기흥IC, 신갈 방면(좌회전) -&gt; 지방도 317번 -&gt; 민속촌입구 삼거리(좌회전) 
-&gt; 한국민속촌 <br>
&nbsp;<br>
※ 수원IC, 청명IC, 
신갈 오거리 및 오산 방향에서 민속촌까지 쉽게 찾아 오실 수 있도록 민속촌 안내 
도로표지판이 잘 설치되어 있습니다.<br /><br /><b>대중교통이용</b><br />강남역 5001-1 
(직행좌석), 강남역 1560 (직행좌석), 여의도 7007-1 (직행좌석), 종로 5500-1 (직행좌석), 
수원 37, 수원역 10-5, 미금역 30 (마을버스)<br /><br /><b>셔틀버스 이용</b><br />민속촌에서는 관람객들의 편의를 위하여 무료 셔틀버스를 운행하고 있습니다. 
셔틀버스의 운행시간은 다음과 같습니다. 운행시간은 교통 여건에 
따라 변동될 수 있습니다.<br /><br />[수원역 4번 출구 50m 전방 종합관광안내소 내 민속촌 영업소] <br />[민속촌 셔틀버스 안내 
(031)256-6031]<B><br /></B><br /><FONT color=#2d93b4>※ 단체 이용 손님은 사전 문의하시기 바랍니다.<br />※ 셔틀버스 
승차권은 수원관광안내소 내의 민속촌 영업소에서 발급받으실 수 있으며 승차권을 
소지하신 분만 무료 셔틀버스를 이용하실 수 
있습니다.</FONT>&nbsp;<br /><br />&nbsp;<br>",기간내자유,한국민속촌,,,"-입장권: 성인 20,000원, 청소년 17,000원, 아동 15,000원<br>-자유이용권: 성인 28,000원, 청소년 25,000원, 아동 22,000원"
2390991,,,,031-527-1951,,전연령가능,,20200720,20200725,경기도 남양주시 진접읍 봉선사길 32 (진접읍),,,기간 내 자유,대한불교조계종 제25교구본사 교종본찰 봉선사 본∙말사,봉선사연꽃축제봉행위원회,,무료
1917398,,,,031-535-6494,031-535-6494,,,20200530,20200731,허브아일랜드,,,2~3시간,허브아일랜드,,,"일반 : 9,000원<br>어린이, 장애인, 노인, 국가유공자, 병역명문가, 20인이상 단체 : 7,000원<br>신북면민, 영유아 : 무료입장"
1754946,,"주말,공휴일 16:00~21:00",,031-535-6494,031-535-6494,전연령 가능,,20200101,20201231,포천 허브아일랜드,,,3시간,허브아일랜드,허브아일랜드,유러피안 플리마켓 운영,"일반 : 9,000원<br>우대 : 7,000원"
2666990,,"매일 2회차 (14:00-16:00 , 20:00-22:00)",,010-8255-8978,010-8255-8978,만 15세이상,,20200818,20200827,호텔 도노1796,,,2시간,티들랜드,티들랜드,,"1회차 35,000 (1인, 무박), 2회차 50,000 (1인,1박)"
2657619,,18:00~21:30(21:00 입장마감),,031-290-3632~7,031-290-3632~7,,,20200701,20201030,"화성행궁,  화령전",,,,"수원시, 수원문화재단",수원문화재단,,"어른 1,500원 청소년 1,000원 어린이 700원"
1389011,,09:30~17:00,,031-773-2299,031-773-2299,연령제한없음(참가제한있음),,20200911,20200913,황순원문학촌 소나기마을,,,,"양평군, 경희대학교, 중앙일보","황순원기념사업회, 황순원문학촌 소나기마을",,"행사 기간 중 무료(일반 개인관람료 2,000원 등)"
2390271,,09:00~13:00,,031-230-1694,031-230-1694,전 연령 가능,,20190921,20190921,수원제1야외음악당,,,기간 내 자유,"대한적십자사 경기도지사, 삼성전자, t-broad, 중부일보",대한적십자사 경기도지사,,"참가기부금 10,000원"
1333703,홈페이지 참고,2019.09.20 ~ 2019.09.27,,대표번호 : 1899-8318,,작품에 따라 상이,,20190920,20190927,고양시 일대,,"1. 
지하철 이용시 : 3호선 '정발산역' 2번 출구, 호수공원 방면으로 도보 5분<br /><br />2. 
버스 이용시<br />&nbsp;(1) 일산동구청 정류장 하차 후, 호수공원 방향으로 도보 5분<br /> &nbsp;- 
광역버스 : 3300번(인천공항), 33번(김포공항), 200번(합정), 9714번(서울역), 830번(영등포), 
9711(강남역), 770번<br />       (신촌), 
108번(여의도), 9700,&nbsp;706, 1000, 2000, 8880, 9701, 9707번<br /> &nbsp;- 
시내버스 : 150, 7727번<br />&nbsp;(2) 일산경찰서 정류장 하차 후, 호수공원 방향으로 
도보 2분<br /> - 광역버스 : 33번(김포공항), 108번(여의도), 770번(신촌), 
830번(영등포), 3300번(인천공항), 9701번(서울역), 9711번<br />      &nbsp;&nbsp;(강남역), 
9708번<br /> - 시내버스 : 8, 11, 66, 72, 88, 90, 150, 151, 550, 
706, 7727번<br /> - 마을버스 : 010, 050, 056, 057, 062, 066, 
070, 080, 081, 082, 089, 093번<br>",작품에 따라 상이,DMZ국제다큐영화제 조직위원회,,,홈페이지 참고
1852075,,,,1588-1580,1588-1580,전연령 가능 또는 12세 이상,,20200817,20200823,온라인개최,,,,한국교육방송공사,,,홈페이지 참고
2656070,,,,02-6012-7135,02-6012-7135,,,20200919,20200920,서울랜드,,,,CULTURE THINK,,,"1ST EXPRESS TICKET<br>
- KB 국민 카드 결제 가격 :<br>
1DAY 59,000원 / 2DAYS 102,000원 (정가 199,000원)<br>
- 일반 결제 가격 :<br>
1DAY 69,900원 / 2DAYS 120,000원 (정가 199,000원)"
2630378,,,,070-4238-2432,070-4238-2432,만 19세 이상,,20191102,20191103,부천아트벙커B39,,,기간 내 자유,noridan,,,예매처 참조
142197,,언제나,,031-310-6749,,전연령가능,,20200916,20201030,온라인개최,,,기간내자유,시흥시,시흥갯골축제추진위원회,,"무료, 유료(3000원 ~)"
534220,,,,031-839-2561~4,031-839-2561~4,전연령 가능함,,20201009,20201011,연천 전곡리 유적 및 전곡읍 일원,,"* 전철, 
기차 이용시<br /> &nbsp;&nbsp;(1) 전철 : 1호선 동두천역 하차 후 경원선이나 동두천역 
앞<br />     &nbsp;39, 39-1, 39-2, 
39-4, 39-5, 53,  53-1, 53-5 버스 승차후 한탄강역 하차 - 순환버스이용(5분소요)<br />&nbsp;&nbsp;(2) 
기차 : 동두천역 출발 - 한탄강역 하차 - 순환버스이용(5분소요)<br /><br />* 버스 이용시<br />&nbsp;&nbsp;(1) 
3000번 : 성남(분당)호선 - 가락동시장 - 잠실 - 어린이대공원 후문 - 노원역 - 의정부터미널 
- 동두천역 - 한탄강역 하차 - 순환버스이용(5분소요) - 행사장<br />&nbsp;&nbsp;(2) 
39, 39-1, 39-4, 39-5 : 도봉산역 - 의정부 - 동두천- 한탄강역 하차 - 순환버스이용(5분소요) 
- 행사장 <br />&nbsp;&nbsp;(3) 53, 53-1,53-5 : 덕정주공 - 동두천 - 소요산 - 한탄강역 
하차 - 순환버스이용(5분소요) - 행사장<br />&nbsp;&nbsp;(4) 39-2 : 동두천역(환승) 
- 소요산역 - 한탄강역 하차 - 순환버스이용(5분소요) - 행사장<br />&nbsp;&nbsp;※ 
순환버스는 축제기간중에만 운영합니다.<br /><br />* 자가용 
이용시<br />&nbsp;&nbsp;(1) 3번국도<br />  &nbsp;의정부 - 동두천방면 - 초성검문소 
- 한탄강다리(한탄대교)건너기 전 우측도로 - 한탄강 기차역앞 좌회전 - 관람객 주차장<br />&nbsp;&nbsp;(2) 3번국도&nbsp;<br />  &nbsp;의정부 
- 동두천 - 초성검문소 - 한탄강다리(한탄대교) 직진- 백병원 지나 구석기 사거리에서 
좌회전 - 관람객 주차장<br /><br>",기간내 자유,경기도 연천군,연천군 구석기축제 추진위원회,,"홈페이지 참고(<a href=""http://festival.yeoncheon.go.kr"" target=""_blank"" title=""새창:연천전곡리축제 홈페이지로 이동"">http://festival.yeoncheon.go.kr</a>)"
