contentid,capacity,baby_carriage,credit_card,pet,age_range,guide,info_center,open_date,parking,rest_date,season,use_time,cultural_heritage,natural_heritage,archival_heritage
2472691,,없음,가능,불가,개인/단체,"상설전시관 : 기후변화관, 그린네어지관, 녹색미래관, 야외체험시설<br>
교육 프로그램 : 개인 및 단체 과학교육프로그램 홈페이지 및 전화 사전 접수<br>
체험 프로그램 : 주말 과학체험부스 등 기간별 체험프로그램 상이",054-429-1600,,있음,"매주 월요일, 1월 1일, 설날/추석 당일",,"화~일 09:30~18:00 (매주 월요일, 매년 1월 1일, 설날 및 추석 당일 휴무)",0,0,0
1993715,각 체험당 20~50명,없음,없음,없음,,"※ 체험 내용은 홈페이지 참조<br />
이화만리마을 <a href=""http://www.ehwamanlee.kr/sub21.php"" target=""_blank"" title=""새창:  이화만리마을 "">http://www.ehwamanlee.kr/sub21.php</a>",054-436-1213,,,,,,0,0,0
2469059,,없음,없음,없음,누구나,"·프로그램 : 전시 및 전망대 관람, 트릭아트 체험",054-420-2635,,있음,"매주 월요일, 화요일",,"수~일 10:00~17:00 (월, 화요일, 주말 및 공휴일 휴무)",0,0,0
127989,,불가,가능,불가,,,054-775-6600,,있음(병원 건물 서편),"매주 화요일, 공휴일",,09:00~18:30,0,0,0
2638528,,없음,없음,없음,5세 이상,"* 꿀뜨기체험 - 체험시간 40분 / 체험비용 1인 7,000원
* 비즈시트초 또는 담금초(각각) - 체험시간 30분 / 체험비용 1인 5,000원
* 티라이트초 만들기 - 체험시간 30분 / 체험비용 1인 6,000원
* 꿀비누만들기 - 체험시간 60분 / 체험비용 1인 5,000원
* 꿀핸드로션 또는 꿀샴푸만들기(각각) - 체험시간 40분 / 체험비용 1인 7,000원
* 밀랍립밤 만들기 - 체험시간 30분 / 체험비용 1인 5,000원
* 주니어레인저 프로그램 - 체험시간 1시간 / 체험비용 5,000원
※ 계절별로 프로그램 변경될 수 있으니 홈페이지 참조",054-979-8315~8319,2018-03-28,,월요일 / 명절당일,,"하절기(3~10월) 09:00~18:00
동절기(11~2월) 09:00~17:00
※ 1시간 전까지 입장",0,0,0
129630,,없음,없음,없음,,,054-789-6862,,,,,09:00~18:00,0,0,0
2616058,,없음,없음,없음,,,나라골보리말체험학교 054-734-0301,,,,,,0,0,0
128771,,없음,없음,없음,,,나리분지 관리소 054-790-6423,,,,,,0,0,0
2518914,,,,,,,,,,,,,0,0,0
1958111,,없음,없음,없음,,,054-779-6100,,,,,,0,0,0
128679,,없음,없음,없음,,,경주시청 해양수산과 054-779-6324,,있음(100대),,,09:00 ~ 19:00,0,0,0
2661435,,없음,없음,없음,,,054-850-4203,,주차가능,,,,0,0,0
1236810,,없음,없음,없음,,,053-950-2541,,,연중무휴,,,0,0,0
126125,,없음,없음,없음,,,054-536-7040,1989년 4월 3일,있음(108대 주차 가능),연중무휴,,,0,0,0
1958115,,없음,없음,없음,,,054-480-6642,,,,,,0,0,0
1958119,,없음,없음,없음,,,054-537-6092,,,,,,0,0,0
126995,,없음,없음,없음,,,054-856-3013,,,,,,0,0,0
1958122,,없음,없음,없음,,,054-370-6062,,,,,,0,0,0
1958126,,없음,없음,없음,,,054-380-6063,,,,,,0,0,0
1958127,,없음,없음,없음,,향사,054-380-6063,,,,,,0,0,0
127235,,없음,없음,없음,,,054-270-2114,,,,,,0,0,0
2614490,,없음,없음,없음,,,053-950-7996,,,,,,1,0,0
2616157,,없음,없음,없음,,,"도동관광안내소 054-790-6454<br />
저동관광안내소 054-791-6629<br />
서동관광안내소 054-791-9163",,,,,,0,0,0
127223,,없음,없음,없음,,,054-270-2274,,,,,,0,0,0
129059,,없음,없음,없음,,,울릉군청 054-791-2191,,,,,,0,0,0
126154,,불가,없음,불가,,,054-537-6095,,주차 가능,연중무휴,,,0,0,0
1958135,,없음,없음,없음,,,053-810-5367,,,,,,0,0,0
127159,,없음,없음,없음,,,054-730-7302,,있음,,,,0,0,0
228887,,없음,없음,없음,,,054-679-6332,,,,,,0,0,0
1932815,,없음,없음,없음,,,054-790-6298,,,,,,0,0,0
2616076,,없음,없음,없음,,,"도동관광안내소 054-790-6454<br />
저동관광안내소 054-791-6629<br />
사동관광안내소 054-791-9163",,,,,,0,0,0
126042,,불가,없음,불가,,,054-270-5566,,있음,※ 기상여건에 따라 출입통제 가능,,,0,0,0
2614497,,없음,없음,없음,,,053-950-7996,,,,,,0,0,0
1958144,,없음,없음,없음,,향사례(매년 3월)중정(中丁),054-950-6363,,,,,,0,0,0
1958141,,없음,없음,없음,,,054-639-6581,,,,,,0,0,0
1958140,,없음,없음,없음,,,054-650-6905,,,,,,0,0,0
126035,,없음,없음,없음,,,관광진흥과 054-537-6092,,,,,,0,0,0
128559,,없음,없음,불가,,한옥 숙박체험,054-843-1202,,,,,,0,0,0
127155,,불가,없음,없음,,,봉화군청 054-679-6114,,주차 가능,연중무휴,,,0,0,0
1958147,,없음,없음,없음,,,054-779-6100,,,,,,0,0,0
126947,,없음,없음,없음,,,경주국립공원 054-778-4100,,,연중무휴,,,0,0,0
126111,,없음,없음,없음,,,청송군 문화관광과 054-870-6111,,,연중개방,,,0,0,0
126059,,불가,없음,불가,,,주왕산국립공원 054-870-5300,,상의주차장(주왕계곡 입구),연중무휴,,,0,0,0
2614503,,없음,없음,없음,,,053-950-7996,,,,,,0,0,0
1067369,,없음,없음,불가,,"도자기만들기 (물레체험, 코일링 및 판작업, 도자기 핸드페인팅), 아로마체험 (립글로스, 천연비누, 향수, 향초, 수분미스트, 수분크림 만들기 등), 압화공예체험, 한지공예체험 등<br />
<br />
※ 자세한 사항은 대가야 역사테마관광지 홈페이지를 통해 확인 요망 / 각 프로그램 운영담당자와 전화통화를 통한 사전 예약&nbsp;필수&nbsp;&nbsp;<br />",054-950-7005,,있음,,,"(3~10월) 09:00~18:00<br />
(11~2월) 09:00~17:00<br>
※ 입장마감 30분 전까지 매표 가능",0,0,0
126941,,없음,없음,없음,,,054-930-8371~3,,,,,,0,0,0
127711,,없음,없음,가능,,,054-732-4967,,주차 가능,,,,0,0,0
127360,,불가,없음,없음,,,054-862-4222,,주차 가능,연중무휴,,,0,0,0
299984,,불가,없음,없음,,,대둔사 054-482-3807,,주차 가능,,,,0,0,0
299983,,불가,없음,없음,,,054-971-6662,,주차 가능,,,,0,0,0
299997,,불가,없음,없음,,"- 기도도량<br />
- 소원성취, 불공<br />
- 초하루법회, 정기법회<br />
- 천도제, 49제 관음기도도량<br />
- 영가천도, 영험도량",054-372-3876,,주차 가능,,,,0,0,0
300069,,불가,없음,없음,,,054-372-6534,,주차 가능,,,,0,0,0
126169,,없음,없음,불가,,,054-552-7105,,주차 가능,,,,0,0,0
126569,,없음,없음,없음,,,"대야산자연휴양림 054-571-7181 <br /> 
관광안내센터 054-550-6414",,,,,,0,0,0
127913,,없음,없음,없음,,,054-550-6414,,,,,,0,0,0
300080,,불가,없음,불가,,,054-372-1433,,없음,연중무휴,,,0,0,0
705532,,없음,없음,없음,,,군위군 문화관광과 054-380-6915,,,,,,0,0,0
300084,,불가,없음,불가,,,054-373-1964,,,연중무휴,,,0,0,0
129063,,불가,없음,불가,,,054-873-2908,,있음,연중무휴,,일출~일몰,0,0,0
128608,,없음,없음,가능,,,054-734-1018,,주차 가능,,,,0,0,0
126104,,없음,없음,없음,,,054-730-7721,,있음,,,,0,0,0
128811,남 600명 / 여 500명,없음,가능,불가,,,054-770-9260,,있음,매월 두번째 월요일,,"[온천] 06:00~21:00(20시까지 입장 가능)<br />
※ 동절기 노천탕 : 기후변화에 따라 영업시간이 변동 될 수 있음",0,0,0
1958151,,없음,없음,없음,,,054-330-6354,,,,,,0,0,0
129615,,없음,없음,없음,,,053-950-7996,,,,,,0,0,0
126114,"남자온천장 1,000명 / 여자온천장 1,000명",없음,가능,불가,,,054-782-0677,,있음(2000여 대),연중무휴,,"[대온천장]<br />
06:00~22:00<br />
[스파월드]<br />
주중 10:00~19:00 / 주말 09:00~20:00",0,0,0
1958155,,없음,없음,없음,,,054-270-2274,,,,,,0,0,0
300086,,불가,없음,없음,,,054-372-7640,,,,,,0,0,0
1958162,,없음,없음,없음,,,054-639-6581,,,,,,0,0,0
126136,,불가,없음,불가,,,054-270-5561,,,연중개방,,,0,0,0
1958166,,없음,없음,없음,,,054-930-6794,,,,,,0,0,0
1958169,,없음,없음,없음,,,의성군 문화관광과 054-830-6065,,,,,,0,0,0
1958174,,없음,없음,없음,,,054-930-6795,,,,,,0,0,0
129011,,없음,없음,없음,,,영덕관광안내소 054-730-6651,,있음,,,,0,0,0
126936,,없음,없음,없음,,,054-330-6354,,,,,,0,0,0
1958178,,없음,없음,없음,,향사,054-679-6333,,,,,,0,0,0
1621384,,없음,없음,없음,,,054-270-6861,,있음,,,,0,0,0
128741,,없음,없음,없음,,,054-537-6095,,,,,,0,0,0
300106,,불가,없음,없음,,,054-762-9314,,주차 가능,연중무휴,,,0,0,0
300091,,불가,없음,불가,,,054-976-8380,,주차 가능,연중무휴,,,0,0,0
2614583,,없음,없음,없음,,,"울릉군청 환경보전과 054-790-6182<br />
지질공원 탐방객센터 033-791-2113~4",,,,,,0,0,0
129175,,없음,없음,없음,,,도동항로표지관리소 054-791-2594,,,,,,0,0,0
1958202,,없음,없음,없음,,"명례당 청소(음력 11월 동지에 상원리, 상좌원리 주민들이 모여 명례당 청소)",054-420-6092,,,,,,0,0,0
126116,,불가,없음,없음,,,"약수공원관리소 054-790-6421<br />
도동관광안내소 054-790-6454",,있음,,,,0,0,0
128768,,없음,없음,없음,,,도동관광안내소 054-790-6454,,,,,,0,0,0
126156,,없음,없음,가능,,,054-474-3737,,주차 가능,,,,0,0,0
126200,,없음,가능,불가,,"향사례(매년 2월,8월)중정(中丁)",054-852-6800,,주차 가능,연중무휴,,"하절기 09:00~18:00<br />
동절기 09:00~17:00",1,0,0
127983,,없음,가능,불가,,,054-856-1335,,주차가능,연중무휴,,06:00~19:00,0,0,0
1958205,,없음,없음,없음,,향제,054-537-6092,,,,,,0,0,0
1958207,,없음,없음,없음,,춘계향사(김면장군 추모제),054-950-6322,,,,,,0,0,0
1958212,,없음,없음,없음,,전국한시백일장,054-330-6354,,,,,,0,0,0
1958219,,없음,없음,없음,,,054-650-6905,,,,,,0,0,0
1958220,,없음,없음,없음,,,053-810-5367,,,,,,0,0,0
126106,,없음,없음,없음,,,054-790-6644,,,,,,0,0,0
129174,,없음,없음,없음,,,독도 등대 054-791-1161,,,,,,0,0,0
128825,,없음,가능,없음,,,054-790-6427,,있음,연중무휴(바람이 심할 경우 일부 운행정지 될 수 있음),,08:00~19:00 (1시간 전 매표마감),0,0,0
2614617,,없음,없음,없음,,,"울릉군청 환경보전과 054-790-6182<br />
지질공원 탐방객센터 033-791-2113~4",,,,,,0,0,0
127718,,없음,없음,없음,,,054-930-6794,,,,,,0,0,0
126933,,없음,없음,없음,,,054-330-6063,,,,,,0,0,0
1621764,,없음,없음,없음,,,054-779-6100,,,,,,0,0,0
1119452,,불가,없음,없음,,,054-450-5762,1998년 7월 30일,있음,연중무휴,,상시개방,0,0,0
1958224,,없음,없음,없음,,,054-480-6642,,,,,,0,0,0
126816,,없음,없음,없음,,,문화관광과 054-380-6915,,,,,,0,0,0
1958226,,없음,없음,없음,,,053-810-5367,,,,,,0,0,0
304687,,불가,없음,없음,,,054-652-1212,,없음,연중무휴,,,0,0,0
304690,,불가,없음,불가,,,054-532-0523,,주차 가능,연중개방,,,0,0,0
2614509,,없음,없음,없음,,,053-950-7996,,,,,,0,0,0
2661441,,없음,없음,없음,,,054-740-7362,,,매주 월요일 휴무,,"3~5월, 9~10월 : 09:00-17:30<br />
6~8월 : 09:00~18:30 <br />
11~2월 : 09:00-17:00",0,0,0
2472724,20~40명,없음,없음,불가,누구나,"·전시 : 지능로봇 흥미관, 지능로봇 체험관, KIRO 홍보관 관람</br>
·교육 프로그램</br>
  - 전시연계교육 : 10:00~17:00 / 40명 이내 학생단체",Tel: 054-279-0427 / Fax: 054-279-0429,,있음,"일,공휴일 휴무",,"- 전시관 관람 월~토 10:00, 13:30, 15:30 (안내해설사와 동행하여 투어시간에만 입장 가능) *사전예약 필수*<br>
- 휴관은 매주 월요일, 신정·설·추석연휴",0,0,0
127434,,없음,없음,불가,,,소백산국립공원사무소 부석분소 054-631-4762,,있음,,,,0,0,0
127995,,없음,가능,불가,,,054-740-0581,,있음,매주 월요일(7~8월 성수기 기간 제외),,"월요일 휴장<br />
(화~토) 09:00~20:00 <br />
(일요일) 07:00~17:00",0,0,0
126934,,없음,없음,불가,,,054-335-0101,,있음,연중개방,,,0,0,0
304792,,불가,없음,불가,,,054-832-5267,,주차 가능,연중무휴,,,0,0,0
126998,,없음,없음,없음,,,054-852-6800,,,,,,0,0,0
129084,,없음,없음,없음,,,054-870-6247,,,,,,0,0,0
126219,,없음,없음,없음,,,054-789-6923,,주차 가능,,,,0,0,0
126100,,없음,없음,없음,,,054-789-6862,,있음,,,09:00~18:00,0,0,0
304799,,불가,없음,불가,,,054-745-7579,,주차 가능,연중개방,,,0,0,0
1958233,,없음,없음,없음,,춘계향사(한계. 매헌 선생 추모제),054-950-6322,,,,,,0,0,0
1129226,,없음,없음,없음,,,054-480-6623,,,,,,0,0,0
126162,,불가,없음,불가,,,054-653-1365,,주차 가능,연중무휴,,,0,0,0
2469089,단체(15명 이상),없음,없음,없음,,"프로그램 : 양조장 소개 영상 시청 → 양조 개요 및 체험 내용 강의 → 체험 시연 및 실습 → 제품 시음 및 소개 → 양조장 견학 →  전시 관람<br />
체험 : 시음 및 전시관 관람 / 칵테일 체험 / 누룩 만들기 / 전통주 빚기 / 곡류 발효음료 만들기",054-856-6903,,있음,,,,0,0,0
1958237,,없음,없음,없음,,,054-840-5225,,,,,,0,0,0
2301270,,,,,,,"유네스코 세계문화유산 등재, 사적 제47호",,주차 가능,,,,0,0,0
304803,,불가,없음,불가,,,054-859-0475,,주차가능,연중무휴,,,0,0,0
129034,,없음,없음,없음,,,054-870-8705,,,,,,0,0,0
2518668,,,,,,,,,,,,,0,0,0
304806,,불가,없음,없음,,,054-336-6633,,주차 가능,연중무휴,,일출~일몰,0,0,0
250129,,불가,없음,가능,,,054-634-0040,,,연중무휴,,,0,0,0
2029190,,없음,없음,없음,,,054-636-3001,,없음,연중무휴,,,0,0,0
252546,,없음,없음,없음,,,054-730-6295,,,,,,0,0,0
1958240,,없음,없음,없음,,"춘향제<br />
추향제",054-330-6354,,,,,,0,0,0
1958246,,없음,없음,없음,,,054-840-5225,,,,,,0,0,0
129035,,없음,없음,없음,,,054-856-3013,,,,,,0,0,0
2610294,,없음,없음,없음,,,문경 가은오픈세트장 054-571-2475,,,"1월 1일, 음력 설날 및 추석 당일 휴무",,,0,0,0
1957617,,없음,없음,없음,,,054-550-6414,,"문경새재도립공원과 드라마 세트장, 박물관, 온천장, 음식점 주변으로 7개의 공용 주차장 이용 가능",,,,0,0,0
975913,,없음,없음,없음,,,054-550-6401,,,,,,0,0,0
129478,,없음,없음,없음,,"[테마체험프로그램]<br />
 * 사계절 상시체험 - 봄체험, 여름체험, 가을체험, 겨울체험<br />
* 가족행사<br />
* 성인 단체체험 - 힐링체험, 친목,연수<br />
※ 체험은 현지사정에 따라 변동될 수 있으므로 홈페이지 참고 및 전화문의",054-553-5244,,,,,,0,0,0
2633894,100명,없음,없음,없음,전체이용가능,"①오미자농부체험스티커방 - 체험시간 1~2분 / 체험비용 무료 / 수용인원: 10명
②오미자미인 뷰티체험관 - 체험시간 30분 / 체험비용 무료 / 수용인원: 10명
③오미자아로마명상체험관 - 체험시간 1시간이내 / 체험비용: 2019년 12월까지 무료, 이후 유료 / 수용인원: 10명  
-선택사항: 얼굴아로마체험, 발아로마체험
④나만의오미자향수공방 - 체험시간 1시간이내 / 체험비용 1인 10,000원 / 수용인원: 10명
⑤원데이 장금이 오미자쿠킹클래스
┗오미자청만들기 - 체험시간 20분 / 체험비용: 10,000원 / 수용인원: 15명
⑥오미자의 사계전시관
┗오미자의 봄,여름,가을,겨울을 조형물로 볼 수 있다
⑦디지털오미자쿠킹체험존
┗30여가지의 약이되는 오미자 음식을 디지털로 선택하여 배워볼 수 있다
⑧오미자수확게임체험존
┗디지털 게임을 통해 오미자수확을 해보는 체험존이다
⑨견우와직녀포토존
┗오미자줄기로 만든 오작교를 통해 칠월칠석에 견우와 직녀가 만나는 장면을 체험해 보는 포토존이다
⑩샌드크래프트
┗직접 모래로 다양한 지형과 산을 만들어 볼 수 있는 샌드 베드
⑪소리지르기체험박스
┗박스안에서 ""오미자""를 외쳐서 110db을 넘기면 오미자음료할인티켓이 제공된다.티켓은 3층 문경오미자티하우스에서 교환가능하다",054-571-8238,2019-10-27,주차 가능(100대),"월요일 / 1월 1일 / 명절당일 (공휴일이 월요일인 경우, 화요일 휴무)",,"하절기(3~10월) 09:00~18:00
동절기(11~2월) 10:00~17:00",0,0,0
2657915,,없음,없음,없음,,,054-572-7273,,,,,"하절기(4월~10월)<br />
- 운행시간 : 09:00 ~ 18:00<br />
- 탑승시간 : 09:00 ~ 17:00<br />
- 하부 탑승종료 : 17:00<br />
- 상부 탑승종료 : 17:30<br />
<br />
동절기(11월~3월)<br />
- 운행시간 : 09:30 ~ 17:00<br />
- 탑승시간 : 09:30 ~ 16:00<br />
- 하부 탑승종료 : 16:00<br />
- 상부 탑승종료 : 16:30",0,0,0
2663845,,없음,없음,없음,,,054-550-8385,,,,,,0,0,0
2610293,,없음,없음,없음,,,문경새재 오픈세트장 054-571-4357,,,"1월 1일, 추석, 설날 당일",,09:00~18:00(11월~익년2월 09:00~17:00),0,0,0
763846,,없음,없음,불가,,,문경새재 자연생태공원 054-550-8383,,있음,"매년 1월 1일, 음력 설날 및 추석 당일",,"하절기(3~10월) 09:00~18:00<br>
동절기(11~2월) 09;00~17:00<br>
※ 입장시간 : 관람시간 종료 1시간전까지",0,0,0
2613452,,없음,없음,없음,,,054-550-8363,,,,,,0,0,0
126017,,없음,없음,불가,,,054-571-0709,,있음,1월 1일 / 명절당일,,,0,0,0
2599737,,없음,없음,없음,누구나,"에코타운 - 에코서클, 에코스테이션, 에코플라자, 이벤트 홀<br />
가은오픈세트장 - 1, 2, 3 촬영장<br />
석탄박물관 - 스파이더 다크라이드, 은성갱도, 석탄산업의 역사<br />
자이언트 포레스트 - 거인광장, 숲마을 동물친구들<br />
·신청방법 : 문경에코랄라 <a title=""새창: 문경에코랄라 홈페이지로 이동"" href=""http://ecorala.com/"" target=""_blank"">http://ecorala.com/</a>",054-572-6854,,있음(501대),,,"12~1월 : 09:00~17:30<br />
2~3월 : 09:00~18:00<br />
4~9월 : 10:00~19:00<br />
10~11월 : 09:00~18:00<br />
※ 입장마감 : 운영마감 1시간 전",0,0,0
2554516,,없음,없음,없음,,"오미자당절임, 오미자비누만들기, 오미자염색하기, 오미자잼만들기, 오미자고추장만들기",Tel: 054-553-5244,,있음 (소형 10대 미만),연중무휴,,"숙박 14:00~11:00, 체험 10:00, 13:00, 15:00 중 선택",0,0,0
126647,,없음,가능,불가,,,문경종합온천 054-571-2002,,있음,연중무휴,,"06:00~20:00<br />
매표마감 : 19:30분",0,0,0
1955024,,없음,없음,없음,,"춘추계석전(석전봉행)<br />
기로연행사(대성전 알성 및 상견례)<br />
청소년 인성교육(도덕성회복 및 문화 이해)<br />
숭위전 향사봉행(견훤왕 향사)<br />
의충사 향사봉행(이강년선생 향사)",054-550-6401,,,,,,0,0,0
1958250,,없음,없음,없음,,향사례(매년 4월 5일 한식일),054-930-6795,,,,,,0,0,0
1958254,,없음,없음,없음,,,054-480-6642,,,,,,0,0,0
127156,,없음,없음,없음,,,문화관광과 054-679-6341,,,연중무휴,,,0,0,0
1958257,,없음,없음,없음,,,054-380-6063,,,,,,0,0,0
791336,,없음,없음,없음,,,054-830-6549,,,,,,0,0,0
2604711,,없음,없음,없음,,,054-533-3389,,,,,,0,0,0
