contentid,discountinfofood,lcnsno,credit_card,discount_info,rep_menu,info_center,kids_facility,open_date,open_time,packing,parking,reservation_info,rest_date,scale,seat,smoking,treat_menus
1207462,,20020377134,가능,,토종닭백숙,031-585-3837,0,2004년 12월,10:00 ~ 21:00 (주말 08:00 ~ 22:00),가능(일부 메뉴),주차 가능(10대),전화 예약 가능 (031-585-3837),명절연휴,,,모두 금연석,토종닭백숙 / 토종닭볶음탕 / 한방오리백숙 / 영양들깨손두부 / 두부버섯전골 / 산더덕 정식 / 옛날순두부 / 산채비빔밥 외
1770104,,19990368018,가능,,"토종닭, 오리",031-749-4786,0,1999년 1월,10:00 ~ 20:00,일부 메뉴 포장 가능,주차 가능,전화 예약 가능 (031-749-4786),연중무휴,,,모두 금연석,토종닭엄나무백숙 / 토종닭한방백숙 / 닭볶음탕 / 오리엄나무백숙 / 후원정식 외
134345,,20000368040,가능,,토담골한정식A,031-767-2855~6,0,1999년,11:00 ~ 21:30,,주차 가능,전화 예약 가능 (031-767-2855~6),명절,,,모두 금연석,토담골한정식A / 토담골한정식B / 해물파전 / 도토리묵 / 더덕구이 / 간장게장 외
2469037,,20170263941,가능,,"카레, 탄두리치킨",031-254-0977,0,2016.4,11:30 ~ 23:00 (주문마감 22:00),가능,주차 가능(공용주차장),전화 예약 문의 (031-254-0977),연중무휴,,,모두 금연석,런치세트 / 커플세트 / 카레 / 난 / 탄두리치킨 / 볶음밥 / 볶음면 / 라씨 외
2603467,,20130370200,가능,,셀프조리 라면,031-877-5113,0,,,,주차 가능(만차시 맞은편 국립공원주차장 이용),,"월요일(단, 공휴일/대체휴일은 정상운영) / 명절 전날 및 당일",,,금연,[애견카페 네이처독] 셀프조리 라면 / 자몽에이드 / 핫도그<br />[레스토랑 그릴휘바] 파마산포테이토피자 / 먹물리조또 / 매콤오징어덮밥
1018341,,20180326199,가능,,바지락칼국수,032-886-0334,0,1999년 5월,09:00 ~ 22:00,가능,주차 가능(본관 50대 / 신관 60대),전화예약가능,연중무휴(전화문의),"본관(1층, 테이블 32개), 신관(1층, 테이블28개) 단체수용가능",124석,금연,바지락칼국수 / 해물파전 / 김치전 외
1846591,,19920360073,가능,,아메리카노,031-674-6969,0,,10:00 ~ 21:00,,주차 가능,전화 예약 문의 (031-674-6969),연중무휴,,,모두 금연석,아메리카노 / 아포가토 / 레몬에이드 / 코코넛밀크 / 패션망고아이스크림 / 우유카스테라 / 호두타르트 외
2616070,,20070306385,가능,,냉면,031-655-4252,0,1975-04-30,11:00 ~ 21:00,가능,주차 가능(10대),,명절연휴,,,,냉면 / 비빔냉면 / 빈대떡 / 떡갈비 / LA갈비+냉면세트 외
2629011,,19720370002,가능,,짜장면,031-858-0103,0,,11:00 ~ 21:00,가능,,,둘째·넷째주 수요일,,,,짜장면 / 탕수육 / 양장피 외
2628989,,20020281637,가능,,복어지리,031-713-5394,0,,11:00 ~ 18:00,,,,주말 / 명절연휴,,,,복어지리 / 복어매운탕 / 복어불고기 / 복어수육 / 복어찜 외
2616110,,19860269002,가능,,추어탕,031-215-6655,0,1986-01-13,10:30 ~ 21:30,가능,주차 가능(7대),,연중무휴,,,,추어탕 / 매운탕 외
2629009,,19790290011,없음,,토종닭백숙,031-471-7428,0,,10:00 ~ 22:00,,주차 가능,,명절당일,,,,토종닭백숙 / 능이토종닭백숙 / 토종닭볶음탕 / 오리백숙 / 오리불고기 / 파전 / 도토리묵 외
2629006,,19860273004,가능,,옻닭 한뚝배기,031-224-9997,0,,09:00 ~ 21:00,가능,주차 가능(40대),,일요일 / 명절연휴,,,,
2607130,,19660377002,가능,,한우불고기,031-585-2543,0,,06:30 ~ 21:00,가능,주차 가능(2대),,"매월 첫째, 셋째 화요일, 명절연휴",,,모두 금연석,한우불고기 / 한우곱창전골 / 갈비탕 외
2616355,,19710358001,가능,,닭발,031-635-2287,0,1971-05-04,07:00 ~ 01:00,가능,주차 가능(시장 주차장),,첫째주 월요일 or 화요일 / 셋째주 월요일,,,,닭발 / 닭똥집 / 만두 외
2629644,,19840364051,가능,,산낙지전골,031-358-0807,0,,09:00 ~ 21:00,가능,주차 가능,,연중무휴,,,,산낙지전골 / 산낙지연포탕 / 산낙지탕탕이 / 영양탕 / 영양전골 / 오징어철판 외
2609529,,19810360012,가능,,냉면,031-675-4703,0,,08:30 ~ 20:30,가능,주차 가능(10대),,연중무휴,,,,냉면(물·비빔) / 수육무침 외
2607132,,19670285001,가능,,탕수육 / 멘보샤,031-846-2047,0,,11:00~21:30 (주중 브레이크타임 15:00 ~ 17:00),가능,주차 가능(11대),,둘째·넷째 월요일,,,모두 금연석,탕수육 / 멘보샤 / 동파육 외
2607118,,19810267018,가능,,냉면,031-255-7493,0,,11:30~20:00,,,,월요일,,,모두 금연석,냉면/ 수육 / 만두 / 불고기 외
1808383,,20120360135,가능,,돈까스,031-691-4959,0,,11:00 ~ 21:00,가능,주차 가능,전화 예약 문의 (031-691-4959),연중무휴,,,모두 금연석,돈까스 / 매운돈까스 / 생선까스 / 아리아정식 / 해물크림스파게티 외
608471,,19910394008,가능,,막국수 / 편육,033-435-2704,0,,10:00 ~ 21:00 (주말 07:00 ~ 21:00),,주차 가능,전화 예약 문의 (033-435-2704),명절연휴,,,모두 금연석,막국수 / 편육 / 두부전골 / 청국장 / 해장국 외
2428116,,0,,,,,0,,,,주차 가능,,연중개방,,,,"묵은지백숙, 묵은지목살전골, 엄나무백숙"
626353,,19970392128,가능,,자연산모듬회,033-632-1199,0,,09:30 ~ 24:00,가능,주차 가능(사진항 물량장 주차장),전화 예약 가능 (033-632-1199),연중무휴,,,모두 금연석,자연산모듬회(매운탕) / 우럭회·광어회(매운탕) / 자연산잡어회(매운탕) 외
1828984,,19940392028,가능,,감자옹심이,033-633-2306,0,,10:00 ~ 20:00 (브레이크타임 15:00 ~ 17:00),포장 불가,주차 가능,전화 예약 가능 (033-633-2306),화요일,,,모두 금연석,감자옹심이 / 송이감자옹심이
2428123,,0,,,,,0,,,,주차 가능,,명절당일,,,,"다슬기해장국, 한우소머리곰탕, 곤드레돌솥밥"
627582,,20020402002,가능,,민물매운탕,033-462-5766,0,2002년 1월 3일,09:00 ~ 21:00,가능,주차 가능(30대),전화 033-462-5766,비정기적 휴무,"별실 3개, 테이블 34",100석,모두 금연석,민물매운탕 / 흑돼지구이 외
2670841,,19840386025,없음,,감자옹심이,033-648-4982,0,,09:00-20:00,,,,연중무휴,,,금연,감자옹심이
135282,,19960394106,가능,,민물매운탕,033-434-9102,0,,09:00 ~ 22:00,가능,주차 가능(팔봉산 관광지 주차장),전화 예약 문의 (033-434-9102),연중무휴,,,모두 금연석,민물매운탕 / 쏘가리회 / 토종닭백숙 / 산채비빔밥 / 해물파전 외
2428129,,0,,,,,0,,,,주차 가능,,연중개방,,,,"불백, 황태구이정식, 곤드레밥"
2413780,,0,,,,,0,,,,10대 주차 가능,,"매주 둘째, 넷째 화요일",,,,"돼지갈비, 삼겹살, 수육, 냉면"
133817,,19880386059,가능,,감자옹심이,033-648-0340,0,,점심: 10:30 ~ 14:30<br />브레이크타임: 14:30 ~ 16:30<br />저녁: 16:30 ~ 17:30,"포장가능, 택배가능 (감자옹심이, 송편)",인근 유료주차장 이용,전화 예약 가능 (033-648-0340),명절 당일 (전화로 문의),,,모두 금연석,순감자옹심이 / 감자옹심이칼국수 / 감자송편
2413785,,0,,,,,0,,,,100대,,연중무휴,,,,"소고기국밥, 곰탕, 갈비탕"
2670860,,20070386204,없음,,꼬막비빔밥,033-642-0178,0,,11:00-23:00,,가능,불가,연중무휴,,,금연,꼬막비빔밥
133786,,19950395040,가능,,"순대국밥, 순대",033-342-7148,0,,09:00 ~ 20:00,일부 메뉴 포장 가능,주차 가능,전화 예약 가능 (033-342-7148),명절,,,모두 금연석,순대 / 순대국밥 / 감자부침
133487,,19890400022,가능,,"산천어회, 매운탕",033-442-5007,0,,08:00 ~ 20:00,,주차 가능,전화 예약 문의 (033-442-5007),연중무휴,,,모두 금연석,쏘가리회 / 산천어회 / 향어회 / 송어회 / 쏘가리매운탕 외
627268,,20000396051,가능,,칡국수,033-372-9014,0,1995년 7월 15일,11:00 ~ 19:00,,주차 가능(40대),전화 예약 가능 (033-372-9014~5),연중무휴,,,모두 금연석,칡국수 / 칡비빔국수 / 감자전 / 감자송편 외
626900,,19990404042,가능,,뚜거리탕 / 은어회,033-671-9966,0,,08:00 ~ 21:00,가능,주차 가능(10대),전화 예약 문의 (033-671-9966),명절연휴,,,모두 금연석,
134470,,19970393167,가능,,"등심, 불고기",033-575-0011,0,1997년,10:00 ~ 22:00,일부 메뉴 포장 가능,주차 가능,전화 예약 가능 (033-575-0011),"첫째·셋째 일요일, 명절",,,모두 금연석,등심 / 불고기 / 육회 외
1888040,,20130380629,없음,,"커피, 라떼, 차",033-242-0110,0,2013년 12월 12일,10:30 ~ 23:00,일부 메뉴 포장 가능,주차 가능,전화 예약 가능 (033-242-0110),연중무휴,,,모두 금연석,아메리카노 / 카푸치노 / 카페라떼 / 헤이즐넛라떼 / 카라멜마끼야또 / 카페모카 / 아포카토 / 생과일주스 / 생과일에이드 외
2428134,,0,,,,,0,,,,주차 가능,,연중무휴,,,,"메밀막국수, 메밀묵사발, 메밀부침"
2428140,,0,,,,,0,,,,주차 가능,,연중개방,,,,"메밀막국수, 메밀전, 메밀전병"
391742,,20000380558,가능,,메밀싹막국수,033-263-1138,0,,10:00 ~ 21:00,가능(일부 메뉴),주차 가능(30대),전화 예약 가능 (033-263-1138),연중무휴,,50여 석,모두 금연석,메밀싹막국수 / 코스A / 코스B 외
2428142,,0,,,,,0,,,,주차 가능,,연중개방,,,,"산채정식, 산채백반, 토종닭백숙"
475197,,19890386022,가능,,한우특수부위,033-644-2229,0,1996년,10:00 ~ 22:00,,주차 가능,전화 예약 문의 (033-644-2229),연중무휴,,,모두 금연석,한우특수부위 / 한우생등심 / 한우생갈비살 / 초당순두부전골 / 한우불고기전골 외
134581,,19980395137,가능,,더덕정식,033-345-1566,0,1998년,10:00 ~ 20:00,포장 불가,주차 가능,전화 예약 가능 (033-345-1566),첫째·셋째 월요일,,,모두 금연석,더덕정식 / 더덕구이 / 더덕산채비빔밥 외
2424061,,0,,,,,0,,,,주차 가능,,명절,,,,"고궁왕갈비, 수제돼지갈비, 연된장삼겹살"
609588,,20050383780,가능,,한정식,033-766-2233,0,,11:30 ~ 21:30,,주차 가능,전화 예약 문의 (033-766-2233),연중무휴,,,모두 금연석,한정식 / 한우 / 한우육회 / 불고기 외
2558052,,20010380158,가능,,남이섬 잣 크림 파스타,031-580-8053,0,,"[춘계/하계] 금,토,일,공휴일 09:00~20:00 <br> [평일 및 추계] 금요일 09:00~19:00 <br> [추계] 토,일,공휴일 08:30~20:00",일부메뉴포장가능,주차가능(유료 / 가평나루 남이섬 주차장),전화 예약 문의 (031-580-8053),연중무휴,,,모두 금연석,남이섬 잣 크림 파스타 / 빨간떡볶이와 불꽃오징어튀김 / 뽀모도로 파스타 / 남이섬닭갈비파스타 / 윙봉&감자튀김플레이트 외
402687,,19970386186,가능,,두부찌개,033-652-1897,0,,07:00 ~ 17:00,가능,주차 가능,전화 예약 문의 (033-652-1897),화요일 / 공휴일,,,모두 금연석,두부찌개 / 순두부 / 공기밥 / 옥수수동동주 / 메밀꽃동동주 외
134047,,19920399018,가능,,매운탕,033-455-8787,0,1980년,08:00 ~ 21:00,포장 불가,주차 가능,전화 예약 가능 (033-455-8787),연중무휴,,,모두 금연석,잡어매운탕 / 메기매운탕 / 빠가매운탕 / 생삼겹살 / 닭볶음탕 외
2424068,,0,,,,,0,,,,주차 가능,,연중무휴,,,,"고추장삼겹살, 오리로스구이, 왕갈비"
135525,,20050397055,가능,,"메밀정식, 메밀막국수",033-336-1211,0,,09:00 ~ 21:00,일부 메뉴 포장 가능,주차 가능,전화 예약 문의 (033-336-1211),명절휴무,,,모두 금연석,순메밀정식 / 순메밀막국수 / 막국수 / 메밀묵사발 / 메밀묵 / 메밀전병 외
2670861,,20070386544,없음,,생선모듬찜,033-643-2828,0,,09:00-21:00,,가능,가능,"첫째, 셋째, 넷째 수요일",,,금연,생선모듬찜
134095,,19940397014,가능,,한우생등심,033-335-5430,0,,11:00 ~ 20:00,가능,주차 가능,전화 예약 문의 (033-335-5430),"둘째, 넷째주 월요일",,,모두 금연석,한우생등심 / 차돌박이 / 주물럭구이 / 오삼불고기 / 곤드레돌솥밥 외
2428166,,0,,,,,0,,,,주차 가능,,연중무휴,,,,"칼국수, 만둣국, 곱창전골"
2504527,,19870380036,가능,,강원 나물밥 정식,033-255-5500,0,,11:30 ~ 21:00 (브레이크타임 15:00 ~ 16:00),가능(일부 메뉴),주차 가능,"전화 예약 문의 (033-255-5500, 070-4240-5500)",명절연휴,,,모두 금연석,강원 나물밥 정식 / 곰배령 특정식 / 곰배령 한정식 외
607440,,20150394158,가능,,송어회,033-433-3968,0,,11:00 ~ 22:00,가능,주차 가능,전화 예약 가능(033-433-3968),연중무휴,,,모두 금연석,
2428173,,0,,,,,0,,,,주차 가능,,연중개방,,,,"황태전골, 돼지갈비, 오삼불고기"
624805,,19990403081,가능,,활어회,033-682-3665,0,,09:00 ~ 22:00,,주차 가능,전화 예약 문의 (033-682-3665),첫째·셋째주 월요일,,,모두 금연석,활어회 / 물회 / 게조림 / 회덮밥 외
626766,,19920401012,가능,,막국수,033-481-4095,0,1992년 8월 24일,11:00 ~ 19:30,가능(일부 메뉴),주차 가능,전화 예약 문의 (033-481-4095),둘째·넷째주 월요일,,,모두 금연석,막국수 / 편육 / 감자전 / 임자탕 / 두부구이 외
2428184,,0,,,,,0,,,,주차 가능,,매주 월요일,,,,"짬뽕, 짬뽕밥, 짜장면"
2428178,,0,,,,,0,,,,주차 가능,,"둘째,넷째 화요일",,,,"교동짬뽕, 짬뽕밥, 순두부짬뽕"
1812224,,19820397023,가능,,숯불생선구이,033-335-7062,0,,07:00 ~ 21:00,가능,,전화 예약 문의 (033-335-7602),셋째주 화요일,,,모두 금연석,생선구이 / 생선조림 / 순두부백반 / 삼겹살 외
2428189,,0,,,,,0,,,,주차 가능,,연중개방,,,,"황태칼국수, 감자전, 수육"
133820,,19980389134,가능,,버섯불고기전골,033-534-9199,0,1998년,10:00 ~ 22:00,가능,주차 가능(40대),전화 033-534-9199,연중무휴(전화문의),,120석,모두 금연석,버섯불고기전골 / 낙지전골 / 곱창전골 / 오리전골 외
134059,,19990392150,가능,,선지해장국,033-635-3505,0,,06:00 ~ 21:00,가능(일부 메뉴),주차 가능,전화 예약 문의 (033-635-3505),연중무휴,,,모두 금연석,선지해장국 / 황태해장국 / 송이황태해장국 / 뼈해장국 외
629588,,20180413075,가능,,한우등심,033-344-2007 / 033-344-0089,0,1999년 6월 2일,09:00 ~ 21:00,가능,주차 가능,전화 예약 문의 (033-344-2007),연중무휴,,,모두 금연석,한우등심 / 한우모둠 / 한우육회 / 한우탕 / 육회비빔밥 외
134368,,19990395068,가능,,"꽃등심, 한우모듬",033-343-3377,0,1999년 10월 15일,10:00 ~ 22:00,일부 메뉴 포장 가능,주차 가능,전화 예약 가능 (033-343-3377),"첫째,셋재주 월요일,1월1일",,,모두 금연석,명품 살치살 / 1등급 꽃등심 / 한우모듬 / 육회 / 육사시미 외
2659428,,19950404073,가능,,킹크랩,033-671-5207,0,,평일 07:30-00:00 / 주말 07:30-02:00,가능,가능,가능,연중무휴,,,금연,킹크랩
1334705,,20050403029,가능,,자연산 활어회,033-633-8866,0,,09:00 ~ 21:00,일부 메뉴 포장 가능,주차 가능,전화 예약 문의 (033-633-8866),일요일,,,모두 금연석,활어회 / 회정식 / 전복물회 / 매운탕 외
624841,,20010403065,가능,,활어회,033-682-7899,0,,09:00 ~ 21:00,가능,주차 가능,전화 예약 문의 (033-682-7899),연중무휴,,,모두 금연석,활어회 / 매운탕 / 회덮밥 / 물회 외
2393149,,20110383485,가능,,100% 순메밀국수,033-765-5653,0,2011-06-25,하절기(4월~9월) 11:00 ~ 20:00<br/>동절기(10월~3월) 11:00 ~ 15:00,일부메뉴 포장가능,주차 가능,전화 예약 문의 (033-765-5653),매주 월요일<br>※ 5월~8월 연중무휴,,,모두 금연석,순메밀국수 / 편육(삶은돼지고기) / 감자전 / 찐만두 / 감자옹심이
2424079,,0,,,,,0,,,,주차 가능,,매월 마지막주 일요일,,,,"보신탕, 갈비전골, 삼계탕"
2424082,,0,,,,,0,,,,주차 가능,,"첫째, 셋째 일요일",,,,"보신탕, 갈비전골, 삼계탕"
2428195,,0,,,,,0,,,,주차 가능,,연중개방,,,,"스시우동세트, 냉모밀정식, 어린이세트"
2014255,,19970397087,가능,,송어회,033-332-6277,0,,11:00 ~ 21:00,일부 메뉴 포장 가능,주차 가능,전화 예약 문의 (033-332-6277),연중무휴,,,모두 금연석,송어회 / 송어구이 / 송어튀김 / 송어매운탕 외
2032434,,20030383729,가능,,"커피, 해물떡볶이, 돈까스",033-734-4345,0,,10:30 ~ 23:30,일부 메뉴 포장 가능,주차 가능,전화 예약 가능 (033-734-4345 ),연중무휴,,,모두 금연석,우동 / 라면 / 쫄면 / 왕돈까스 / 해물야채떡볶이 / 골뱅이무침 / 생과일에이드 / 커피 / 디저트
681521,,19920391046,가능,,닭갈비,033-553-6378,0,,11:00 ~ 22:00,가능,,전화 예약 문의 (033-553-6378),연중무휴,,,모두 금연석,
2665245,,20140380148,가능,,닭갈비,033-264-2041,0,,10:00~20:00,,주차가능,033-264-2041,연중무휴,,,,"닭갈비, 치즈닭갈비, 막국수, 쟁반막국수 등"
2512982,,20140397123,가능,,"수제버거, 파스타",033-332-2649,0,,10:00 ~ 22:00,,,,월요일 (전화문의 요망),,,모두 금연석,수제버거 / 감자크림파스타 / 생강밀크티 외 각종 음료 및 브런치메뉴
133930,,19940386324,가능,,"메밀막국수, 칡냉면",033-644-6175,0,,10:00 ~ 20:00,일부 메뉴 포장 가능,주차 가능,전화 예약 가능 (033-644-6175),연중무휴,,,모두 금연석,칡냉면 / 회냉면 / 메밀막국수 / 황기삼계탕 외
135511,,20130383141,가능,,"한우 등심, 갈비살",033-732-6108,0,,10:00 ~ 22:00,일부 메뉴 포장 가능,주차 가능,전화 예약 가능 (033-732-6108),명절,,,모두 금연석,명품등심 / 갈비살 / 차돌박이 / 명품특수모듬 / 육회 / 삼겹살 외
133782,,19850392014,가능,,명태회냉면,033-632-1567,0,,10:00 ~ 20:30,,주차 가능,전화 예약 가능 (033-632-1567),명절연휴,,,모두 금연석,명태회냉면 / 수육 / 편육 외
135489,,19970397021,가능,,간장게장,033-335-3070,0,,08:00 ~ 20:00,일부 메뉴 포장 가능,주차 가능,전화 예약 문의 (033-335-3070),"둘째,넷째주 화요일 (전화로 문의)",,,모두 금연석,황태구이 / 간장게장 / 황태국 외
609878,,19920397029,가능,,돼지수육 / 꿩손만두국,033-335-5891,0,,10:30 ~ 20:00,가능(일부 메뉴),주차 가능,전화 예약 문의 (033-335-5891),연중무휴,,,모두 금연석,돼지수육 / 꿩손만두국 / 메밀막국수 / 꿩손찐만두 외
2429541,,0,,,,,0,,,,주차 가능,,연중개방,,,,"수제왕돈까스, 아메리카노, 노차라떼, 마카롱"
